Zotero.URL|References
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 27) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 27) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 27) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 28) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 32) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 34) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 37) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 37) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 38) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 39) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 39) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 40) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 42) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 42) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 42) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 44) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 48) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 50) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 51) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 52) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 52) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 53) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Martin & Grube 2008) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/5WIIDVRJ/item-list|(Martin & Grube 2008, 53) Martin, Simon, and Nikolai Grube. Chronicle of the Maya Kings and Queens: Deciphering the Dynasties of the Ancient Maya. London ; New York: Thames & Hudson, 2000.
(Townsend 2019) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/GAYCY92U/item-list|(Townsend 2019, 55) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019.
(Townsend 2019) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/GAYCY92U/item-list|(Townsend 2019, 67) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019.
(Townsend 2019) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/GAYCY92U/item-list|(Townsend 2019, 71) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019.
(Townsend 2019) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/GAYCY92U/item-list|(Townsend 2019, 71) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019.
(Townsend 2019) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/GAYCY92U/item-list|(Townsend 2019, 71-72) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019.
(Townsend 2019) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/GAYCY92U/item-list|(Townsend 2019, 122) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019.
(Townsend 2019) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/GAYCY92U/item-list|(Townsend 2019, 162) Townsend, Camilla. Fifth Sun: A New History of the Aztecs. New York, NY: Oxford University Press, 2019.
https://www.zotero.org/groups/1051264/seshat_databank/items/JA7LFWLW $ https://www.zotero.org/groups/1051264/seshat_databank/items/HPU6DB6J|https://en.wikipedia.org/wiki/List_of_presidents_of_the_United_States $ https://www.whitehouse.gov/about-the-white-house/presidents/ $ Graff, Henry F., ed. Presidents: A Reference History, 3rd ed. Detroit, MI: Charles Scribner's Sons, 2002. Gale eBooks (accessed February 17, 2022). https://link.gale.com/apps/pub/5AOW/GVRL?u=uvictoria&sid=bookmark-GVRL.
https://www.zotero.org/groups/1051264/seshat_databank/items/JA7LFWLW $ https://www.zotero.org/groups/1051264/seshat_databank/items/HPU6DB6J|https://en.wikipedia.org/wiki/List_of_presidents_of_the_United_States $ https://www.whitehouse.gov/about-the-white-house/presidents/ $ Graff, Henry F., ed. Presidents: A Reference History, 3rd ed. Detroit, MI: Charles Scribner's Sons, 2002. Gale eBooks (accessed February 17, 2022). https://link.gale.com/apps/pub/5AOW/GVRL?u=uvictoria&sid=bookmark-GVRL.
https://www.zotero.org/groups/1051264/seshat_databank/items/JA7LFWLW $ https://www.zotero.org/groups/1051264/seshat_databank/items/HPU6DB6J|https://en.wikipedia.org/wiki/List_of_presidents_of_the_United_States $ https://www.whitehouse.gov/about-the-white-house/presidents/ $ Graff, Henry F., ed. Presidents: A Reference History, 3rd ed. Detroit, MI: Charles Scribner's Sons, 2002. Gale eBooks (accessed February 17, 2022). https://link.gale.com/apps/pub/5AOW/GVRL?u=uvictoria&sid=bookmark-GVRL.
https://www.zotero.org/groups/1051264/seshat_databank/items/JA7LFWLW $ https://www.zotero.org/groups/1051264/seshat_databank/items/HPU6DB6J|https://en.wikipedia.org/wiki/List_of_presidents_of_the_United_States $ https://www.whitehouse.gov/about-the-white-house/presidents/ $ Graff, Henry F., ed. Presidents: A Reference History, 3rd ed. Detroit, MI: Charles Scribner's Sons, 2002. Gale eBooks (accessed February 17, 2022). https://link.gale.com/apps/pub/5AOW/GVRL?u=uvictoria&sid=bookmark-GVRL.
https://www.zotero.org/groups/1051264/seshat_databank/items/JA7LFWLW $ https://www.zotero.org/groups/1051264/seshat_databank/items/HPU6DB6J|https://en.wikipedia.org/wiki/List_of_presidents_of_the_United_States $ https://www.whitehouse.gov/about-the-white-house/presidents/ $ Graff, Henry F., ed. Presidents: A Reference History, 3rd ed. Detroit, MI: Charles Scribner's Sons, 2002. Gale eBooks (accessed February 17, 2022). https://link.gale.com/apps/pub/5AOW/GVRL?u=uvictoria&sid=bookmark-GVRL.
https://www.zotero.org/groups/1051264/seshat_databank/items/JA7LFWLW $ https://www.zotero.org/groups/1051264/seshat_databank/items/HPU6DB6J|https://en.wikipedia.org/wiki/List_of_presidents_of_the_United_States $ https://www.whitehouse.gov/about-the-white-house/presidents/ $ Graff, Henry F., ed. Presidents: A Reference History, 3rd ed. Detroit, MI: Charles Scribner's Sons, 2002. Gale eBooks (accessed February 17, 2022). https://link.gale.com/apps/pub/5AOW/GVRL?u=uvictoria&sid=bookmark-GVRL.
https://www.zotero.org/groups/1051264/seshat_databank/items/JA7LFWLW $ https://www.zotero.org/groups/1051264/seshat_databank/items/HPU6DB6J|https://en.wikipedia.org/wiki/List_of_presidents_of_the_United_States $ https://www.whitehouse.gov/about-the-white-house/presidents/ $ Graff, Henry F., ed. Presidents: A Reference History, 3rd ed. Detroit, MI: Charles Scribner's Sons, 2002. Gale eBooks (accessed February 17, 2022). https://link.gale.com/apps/pub/5AOW/GVRL?u=uvictoria&sid=bookmark-GVRL.
https://www.zotero.org/groups/1051264/seshat_databank/items/JA7LFWLW $ https://www.zotero.org/groups/1051264/seshat_databank/items/HPU6DB6J|https://en.wikipedia.org/wiki/List_of_presidents_of_the_United_States $ https://www.whitehouse.gov/about-the-white-house/presidents/ $ Graff, Henry F., ed. Presidents: A Reference History, 3rd ed. Detroit, MI: Charles Scribner's Sons, 2002. Gale eBooks (accessed February 17, 2022). https://link.gale.com/apps/pub/5AOW/GVRL?u=uvictoria&sid=bookmark-GVRL.
https://www.zotero.org/groups/1051264/seshat_databank/items/JA7LFWLW $ https://www.zotero.org/groups/1051264/seshat_databank/items/HPU6DB6J|https://en.wikipedia.org/wiki/List_of_presidents_of_the_United_States $ https://www.whitehouse.gov/about-the-white-house/presidents/ $ Graff, Henry F., ed. Presidents: A Reference History, 3rd ed. Detroit, MI: Charles Scribner's Sons, 2002. Gale eBooks (accessed February 17, 2022). https://link.gale.com/apps/pub/5AOW/GVRL?u=uvictoria&sid=bookmark-GVRL.
